관측분야 : 지상기상관측
조회기간 : 임의기간(시별): 2014-01-01 00시 ~ 2014-12-31 23시
관측지점 : 서울(108)
출력기후요소 : 기온,강수량,풍속,해면기압,풍향

지점번호,지점,일시,기온 (℃),시간강수량 (mm),풍향 (deg),풍속 (m/s),해면기압 (hPa),원시자료
108,서울,2014-01-17 23,-0.4,,270.0,1.9,1026.1,
108,서울,2014-01-18 00,-0.9,,250.0,2.0,1025.9,
108,서울,2014-01-18 01,-1.0,,270.0,2.1,1025.9,
108,서울,2014-01-18 02,-1.1,,340.0,2.5,1026.1,
108,서울,2014-01-18 03,-2.0,,320.0,1.6,1026.4,
108,서울,2014-01-18 04,-2.7,,320.0,1.2,1026.1,
108,서울,2014-01-18 05,-3.2,,320.0,0.9,1026.1,
108,서울,2014-01-18 06,-3.9,,290.0,0.5,1026.2,
108,서울,2014-01-18 07,-3.8,,270.0,1.8,1026.4,
108,서울,2014-01-18 08,-3.9,,230.0,1.5,1026.7,
108,서울,2014-01-18 09,-3.1,,250.0,2.9,1027.2,
108,서울,2014-01-18 10,-1.3,,290.0,2.7,1027.5,
108,서울,2014-01-18 11,-1.0,,290.0,5.3,1027.8,
108,서울,2014-01-18 12,-0.2,,270.0,5.6,1027.1,
108,서울,2014-01-18 13,0.4,,290.0,6.0,1026.5,
108,서울,2014-01-18 14,0.6,,290.0,5.8,1026.4,
108,서울,2014-01-18 15,0.7,,290.0,5.2,1026.5,
108,서울,2014-01-18 16,0.5,,320.0,5.0,1027.0,
108,서울,2014-01-18 17,-0.1,,290.0,3.5,1027.4,
108,서울,2014-01-18 18,-1.3,,270.0,4.1,1028.4,
108,서울,2014-01-18 19,-2.2,,270.0,3.5,1029.1,
108,서울,2014-01-18 20,-2.6,,340.0,4.0,1029.4,
108,서울,2014-01-18 21,-3.0,,340.0,2.8,1030.0,
108,서울,2014-01-18 22,-3.7,,320.0,1.9,1030.6,
108,서울,2014-01-18 23,-4.3,,290.0,1.6,1031.0,
108,서울,2014-01-19 00,-4.9,,140.0,1.3,1031.2,
108,서울,2014-01-19 01,-5.2,,320.0,1.7,1031.0,
108,서울,2014-01-19 02,-5.9,,200.0,0.5,1031.1,
108,서울,2014-01-19 03,-6.2,,270.0,1.4,1031.4,
108,서울,2014-01-19 04,-6.1,,290.0,2.3,1031.3,
108,서울,2014-01-19 05,-6.6,,20.0,0.5,1031.0,
108,서울,2014-01-19 06,-6.9,,360.0,0.5,1031.4,
108,서울,2014-01-19 07,-7.3,,250.0,0.9,1031.9,
108,서울,2014-01-19 08,-7.2,,340.0,1.0,1032.7,
108,서울,2014-01-19 09,-6.6,,20.0,1.7,1032.2,
108,서울,2014-01-19 10,-3.4,,70.0,1.7,1031.2,
108,서울,2014-01-19 11,-1.0,,110.0,1.8,1030.9,
108,서울,2014-01-19 12,0.2,,250.0,1.6,1030.3,
108,서울,2014-01-19 13,1.3,,230.0,2.7,1028.8,
108,서울,2014-01-19 14,2.2,,230.0,1.9,1027.9,
108,서울,2014-01-19 15,1.2,,230.0,2.9,1027.6,
108,서울,2014-01-19 16,1.0,,250.0,3.0,1027.2,
108,서울,2014-01-19 17,0.3,,250.0,2.7,1027.5,
108,서울,2014-01-19 18,-0.6,,290.0,2.7,1027.4,
108,서울,2014-01-19 19,-0.8,,20.0,1.2,1027.2,
108,서울,2014-01-19 20,-1.0,,20.0,0.9,1026.4,
108,서울,2014-01-19 21,-0.9,,50.0,1.6,1025.9,
108,서울,2014-01-19 22,-0.7,,90.0,1.1,1025.3,
108,서울,2014-01-19 23,-0.6,,90.0,4.0,1024.2,
108,서울,2014-01-20 00,-0.8,0.0,110.0,3.2,1023.6,
108,서울,2014-01-20 01,-1.3,0.0,90.0,2.9,1022.8,
108,서울,2014-01-20 02,-1.7,,70.0,3.6,1022.1,
108,서울,2014-01-20 03,-2.2,1.4,70.0,3.6,1021.5,
108,서울,2014-01-20 04,-2.5,,70.0,4.0,1021.0,
108,서울,2014-01-20 04,-2.5,,,,,
108,서울,2014-01-20 05,-2.5,,70.0,3.1,1019.9,
108,서울,2014-01-20 05,-2.5,,50.0,3.6,,
108,서울,2014-01-20 06,-2.5,1.6,70.0,3.2,1019.4,
108,서울,2014-01-20 06,-2.5,,70.0,4.0,,
108,서울,2014-01-20 07,-2.4,,70.0,3.3,1019.0,
108,서울,2014-01-20 07,-2.3,,70.0,3.4,,
108,서울,2014-01-20 08,-2.2,,50.0,3.5,1018.7,
108,서울,2014-01-20 09,-1.9,0.3,50.0,2.9,1018.9,
108,서울,2014-01-20 10,-1.3,,20.0,2.6,1019.0,
108,서울,2014-01-20 11,-0.8,,20.0,1.1,1019.0,
108,서울,2014-01-20 12,0.3,0.0,20.0,0.9,1018.3,
108,서울,2014-01-20 13,1.6,,20.0,0.5,1017.1,
108,서울,2014-01-20 14,1.3,,270.0,3.6,1016.7,
108,서울,2014-01-20 15,1.1,0.1,250.0,2.6,1016.5,
108,서울,2014-01-20 16,0.8,,250.0,3.9,1016.7,
108,서울,2014-01-20 17,0.1,,320.0,3.4,1017.3,
108,서울,2014-01-20 18,-0.1,1.8,290.0,3.8,1018.3,
108,서울,2014-01-20 19,-1.0,,290.0,5.0,1019.7,
108,서울,2014-01-20 20,-1.8,,270.0,4.4,1020.4,
108,서울,2014-01-20 21,-2.4,0.0,270.0,4.1,1020.8,
108,서울,2014-01-20 22,-2.6,,290.0,3.4,1021.2,
108,서울,2014-01-20 23,-3.1,,270.0,4.6,1021.7,
108,서울,2014-01-21 00,-4.2,0.1,290.0,4.1,1022.0,
108,서울,2014-01-21 01,-4.8,,340.0,2.9,1021.9,
108,서울,2014-01-21 02,-5.1,,340.0,2.9,1022.2,
108,서울,2014-01-21 03,-5.8,0.7,320.0,4.2,1022.6,
108,서울,2014-01-21 04,-6.1,,290.0,2.2,1022.7,
108,서울,2014-01-21 05,-6.5,,340.0,2.4,1022.9,
108,서울,2014-01-21 06,-6.7,0.0,340.0,2.8,1023.6,
108,서울,2014-01-21 07,-7.1,,320.0,2.3,1024.1,
108,서울,2014-01-21 08,-6.9,,360.0,0.9,1024.6,
108,서울,2014-01-21 09,-6.6,,340.0,1.6,1025.0,
108,서울,2014-01-21 10,-6.0,,360.0,2.1,1025.6,
108,서울,2014-01-21 11,-5.4,,320.0,3.2,1026.1,
108,서울,2014-01-21 12,-4.6,,360.0,1.5,1025.9,
108,서울,2014-01-21 13,-4.0,,270.0,2.7,1025.3,
108,서울,2014-01-21 14,-3.6,,320.0,1.6,1025.1,
108,서울,2014-01-21 15,-3.2,,290.0,2.9,1025.0,
108,서울,2014-01-21 16,-3.2,,290.0,2.8,1025.5,
108,서울,2014-01-21 17,-3.6,,270.0,2.8,1026.0,
108,서울,2014-01-21 18,-4.5,,270.0,2.6,1026.6,
108,서울,2014-01-21 19,-4.7,,290.0,2.0,1027.4,
108,서울,2014-01-21 20,-5.3,,270.0,1.7,1027.7,
108,서울,2014-01-21 21,-5.5,,270.0,1.7,1027.9,
108,서울,2014-01-21 22,-5.9,,290.0,1.5,1028.4,
108,서울,2014-01-21 23,-6.1,,290.0,2.4,1028.6,
108,서울,2014-01-22 00,-6.8,,290.0,2.0,1028.7,
108,서울,2014-01-22 01,-7.3,,270.0,1.5,1028.4,
108,서울,2014-01-22 02,-7.3,,290.0,2.0,1028.8,
108,서울,2014-01-22 03,-7.7,,290.0,2.2,1029.1,
108,서울,2014-01-22 04,-8.5,,290.0,1.5,1028.9,
108,서울,2014-01-22 05,-8.8,,20.0,0.5,1028.5,
108,서울,2014-01-22 06,-9.1,,20.0,0.5,1028.9,
108,서울,2014-01-22 07,-9.3,,20.0,1.3,1029.1,
108,서울,2014-01-22 08,-9.2,,20.0,1.5,1029.6,
108,서울,2014-01-22 09,-8.4,,20.0,1.4,1029.7,
108,서울,2014-01-22 10,-6.5,,20.0,1.5,1030.0,
108,서울,2014-01-22 11,-3.3,,200.0,2.0,1030.1,
108,서울,2014-01-22 12,-1.8,,290.0,1.8,1029.6,
108,서울,2014-01-22 13,-0.5,,290.0,1.9,1028.7,
108,서울,2014-01-22 14,0.5,,270.0,3.2,1028.3,
108,서울,2014-01-22 15,0.5,,320.0,2.3,1028.0,
108,서울,2014-01-22 16,1.5,,250.0,2.2,1028.1,
108,서울,2014-01-22 17,0.5,,270.0,2.1,1028.3,
108,서울,2014-01-22 18,-0.6,,270.0,2.6,1028.8,
108,서울,2014-01-22 19,-1.3,,290.0,2.0,1028.9,
108,서울,2014-01-22 20,-1.6,,290.0,1.5,1029.1,
108,서울,2014-01-22 21,-1.5,,20.0,0.8,1029.1,
108,서울,2014-01-22 22,-2.0,,290.0,0.9,1029.0,
108,서울,2014-01-22 23,-2.6,,0.0,0.4,1029.6,
108,서울,2014-01-23 00,-3.0,,0.0,0.2,1029.4,
108,서울,2014-01-23 01,-3.5,,50.0,2.4,1029.4,
108,서울,2014-01-23 02,-4.0,,50.0,2.6,1029.4,
108,서울,2014-01-23 03,-4.3,,50.0,2.2,1029.5,
108,서울,2014-01-23 04,-4.5,,50.0,2.7,1029.2,
108,서울,2014-01-23 05,-4.7,,50.0,2.3,1029.0,
108,서울,2014-01-23 06,-5.1,,50.0,2.5,1029.0,
108,서울,2014-01-23 07,-5.1,,70.0,2.3,1029.1,
108,서울,2014-01-23 08,-5.1,,70.0,2.8,1029.1,
108,서울,2014-01-23 09,-4.1,,50.0,2.5,1029.0,
108,서울,2014-01-23 10,-2.4,,70.0,2.2,1028.8,
108,서울,2014-01-23 11,-0.6,,70.0,2.2,1028.5,
108,서울,2014-01-23 12,1.1,,50.0,2.6,1027.6,
108,서울,2014-01-23 13,2.4,,50.0,1.0,1026.7,
108,서울,2014-01-23 14,3.9,,250.0,0.7,1025.6,
108,서울,2014-01-23 15,3.8,,200.0,2.0,1025.2,
108,서울,2014-01-23 16,3.8,,230.0,3.4,1025.2,
108,서울,2014-01-23 17,3.5,,200.0,2.0,1024.5,
108,서울,2014-01-23 18,2.9,,200.0,3.0,1024.1,
108,서울,2014-01-23 19,2.1,,180.0,1.1,1024.2,
108,서울,2014-01-23 20,1.2,,250.0,0.6,1024.3,
108,서울,2014-01-23 21,0.5,,0.0,0.2,1024.5,
108,서울,2014-01-23 22,0.0,,50.0,2.2,1024.6,
108,서울,2014-01-23 23,-0.7,,50.0,2.8,1024.4,
108,서울,2014-01-24 00,-1.1,,50.0,2.0,1024.2,
108,서울,2014-01-24 01,-0.8,,50.0,2.2,1023.9,
108,서울,2014-01-24 02,-0.2,,50.0,2.3,1024.1,
108,서울,2014-01-24 03,0.1,,50.0,2.7,1023.3,
108,서울,2014-01-24 04,0.1,,50.0,2.5,1023.1,
108,서울,2014-01-24 05,0.2,,50.0,2.4,1022.7,
108,서울,2014-01-24 06,0.4,,50.0,2.3,1023.0,
108,서울,2014-01-24 07,0.7,,50.0,2.4,1022.9,
108,서울,2014-01-24 08,1.0,,50.0,2.9,1022.6,
108,서울,2014-01-24 09,1.4,,50.0,3.3,1022.8,
108,서울,2014-01-24 10,1.9,,70.0,2.8,1022.6,
108,서울,2014-01-24 11,2.6,,50.0,3.2,1022.9,
108,서울,2014-01-24 12,3.4,,70.0,2.4,1021.9,
108,서울,2014-01-24 13,3.9,,50.0,2.5,1021.4,
108,서울,2014-01-24 14,4.7,,50.0,2.6,1020.7,
108,서울,2014-01-24 15,5.5,,50.0,2.8,1020.2,
108,서울,2014-01-24 16,5.6,,50.0,2.5,1020.0,
108,서울,2014-01-24 17,5.3,,70.0,3.0,1019.9,
108,서울,2014-01-24 18,5.0,,50.0,2.7,1019.9,
108,서울,2014-01-24 19,4.9,,50.0,2.5,1019.6,
108,서울,2014-01-24 20,4.7,,50.0,3.3,1019.1,
108,서울,2014-01-24 21,4.3,,50.0,3.3,1018.9,
108,서울,2014-01-24 22,4.1,,50.0,2.3,1019.3,
108,서울,2014-01-24 23,4.3,,70.0,2.5,1018.4,
108,서울,2014-01-25 00,4.2,,90.0,1.7,1018.1,
108,서울,2014-01-25 01,4.3,,70.0,2.0,1017.7,
108,서울,2014-01-25 02,4.5,,50.0,1.9,1017.5,
108,서울,2014-01-25 03,4.6,,20.0,1.8,1017.3,
108,서울,2014-01-25 04,4.6,,50.0,2.0,1016.0,
108,서울,2014-01-25 05,4.8,,50.0,1.6,1015.5,
108,서울,2014-01-25 06,4.9,,50.0,1.7,1014.9,
108,서울,2014-01-25 07,5.3,,70.0,2.6,1014.9,
108,서울,2014-01-25 08,5.5,,50.0,2.3,1015.3,
108,서울,2014-01-25 09,5.7,0.0,50.0,1.2,1015.0,
108,서울,2014-01-25 10,6.1,,290.0,1.4,1014.7,
108,서울,2014-01-25 11,6.1,,230.0,1.8,1014.7,
108,서울,2014-01-25 12,5.8,2.0,230.0,1.2,1014.7,
108,서울,2014-01-25 13,5.8,,290.0,2.4,1013.9,
108,서울,2014-01-25 14,5.2,,320.0,2.2,1013.9,
108,서울,2014-01-25 15,5.5,1.0,290.0,2.8,1014.1,
108,서울,2014-01-25 16,5.5,,290.0,2.6,1015.1,
108,서울,2014-01-25 17,5.2,,290.0,3.2,1016.0,
108,서울,2014-01-25 18,4.9,,320.0,2.4,1017.2,
108,서울,2014-01-25 19,4.3,,270.0,1.0,1018.3,
108,서울,2014-01-25 20,3.5,,290.0,3.4,1019.2,
108,서울,2014-01-25 21,2.3,,250.0,2.8,1019.6,
108,서울,2014-01-25 22,1.4,,290.0,4.7,1020.7,
108,서울,2014-01-25 23,0.3,,290.0,2.7,1021.3,
108,서울,2014-01-26 00,-0.4,,320.0,3.4,1022.2,
108,서울,2014-01-26 01,-1.2,,320.0,3.2,1022.9,
108,서울,2014-01-26 02,-1.9,,320.0,3.8,1023.6,
108,서울,2014-01-26 03,-2.6,,320.0,3.0,1024.5,
108,서울,2014-01-26 04,-3.4,,290.0,3.0,1025.1,
108,서울,2014-01-26 05,-4.1,,290.0,3.8,1025.9,
108,서울,2014-01-26 06,-4.4,,320.0,3.2,1026.3,
108,서울,2014-01-26 07,-4.6,,320.0,4.4,1027.5,
108,서울,2014-01-26 08,-5.2,,360.0,1.5,1028.6,
108,서울,2014-01-26 09,-4.9,,290.0,3.0,1029.1,
108,서울,2014-01-26 10,-3.7,,290.0,3.5,1029.4,
108,서울,2014-01-26 11,-2.0,,270.0,2.9,1029.8,
108,서울,2014-01-26 12,-0.9,,290.0,2.9,1029.7,
108,서울,2014-01-26 13,0.6,,290.0,3.3,1029.4,
108,서울,2014-01-26 14,1.6,,250.0,4.2,1029.0,
108,서울,2014-01-26 15,2.0,,270.0,2.9,1028.4,
108,서울,2014-01-26 16,1.9,,290.0,3.6,1028.2,
108,서울,2014-01-26 17,1.4,,270.0,3.5,1028.0,
108,서울,2014-01-26 18,-0.2,,290.0,2.6,1028.2,
108,서울,2014-01-26 19,-0.6,,320.0,2.9,1028.7,
108,서울,2014-01-26 20,-1.5,,290.0,2.1,1028.9,
108,서울,2014-01-26 21,-2.2,,270.0,2.2,1029.2,
108,서울,2014-01-26 22,-2.6,,270.0,1.6,1028.8,
108,서울,2014-01-26 23,-3.4,,250.0,0.7,1028.3,
108,서울,2014-01-27 00,-3.5,,20.0,0.7,1027.8,
108,서울,2014-01-27 01,-3.8,,270.0,0.9,1028.0,
108,서울,2014-01-27 02,-4.3,,50.0,2.3,1027.8,
108,서울,2014-01-27 03,-4.7,,50.0,2.3,1028.2,
108,서울,2014-01-27 04,-4.8,,50.0,3.8,1027.5,
108,서울,2014-01-27 05,-5.0,,50.0,3.0,1027.0,
108,서울,2014-01-27 06,-5.2,,90.0,1.7,1026.9,
108,서울,2014-01-27 07,-5.3,,50.0,2.3,1027.1,
108,서울,2014-01-27 08,-5.2,,50.0,2.7,1027.3,
108,서울,2014-01-27 09,-3.9,,50.0,3.0,1026.9,
108,서울,2014-01-27 10,-1.7,,50.0,2.5,1026.5,
108,서울,2014-01-27 11,0.9,,90.0,2.5,1026.0,
108,서울,2014-01-27 12,2.9,,160.0,2.2,1024.9,
108,서울,2014-01-27 13,4.4,,230.0,3.5,1023.9,
108,서울,2014-01-27 14,5.4,,250.0,3.3,1023.1,
108,서울,2014-01-27 15,5.9,,230.0,5.2,1022.2,
108,서울,2014-01-27 16,5.6,,230.0,4.3,1021.8,
108,서울,2014-01-27 17,4.9,,270.0,2.8,1021.6,
108,서울,2014-01-27 18,3.5,,270.0,2.4,1021.5,
108,서울,2014-01-27 19,2.5,,270.0,2.4,1021.8,
108,서울,2014-01-27 20,1.7,,290.0,2.5,1022.1,
108,서울,2014-01-27 21,1.2,,270.0,2.5,1022.1,
108,서울,2014-01-27 22,1.3,,320.0,1.3,1021.7,
108,서울,2014-01-27 23,1.9,,200.0,2.3,1021.8,
108,서울,2014-01-28 00,2.2,,230.0,1.5,1021.8,
108,서울,2014-01-28 01,2.9,,200.0,2.8,1021.2,
108,서울,2014-01-28 02,3.2,,270.0,1.4,1020.8,
108,서울,2014-01-28 03,3.4,0.5,230.0,2.7,1020.9,
108,서울,2014-01-28 04,3.1,,230.0,3.2,1020.8,
108,서울,2014-01-28 05,2.9,,270.0,2.1,1021.0,
108,서울,2014-01-28 06,2.6,0.0,270.0,1.2,1021.2,
108,서울,2014-01-28 07,2.8,,270.0,2.8,1021.8,
108,서울,2014-01-28 08,2.5,,320.0,2.3,1023.0,
108,서울,2014-01-28 09,1.8,,290.0,3.3,1024.0,
108,서울,2014-01-28 10,1.8,,290.0,4.1,1024.6,
108,서울,2014-01-28 11,2.2,,270.0,4.8,1025.3,
108,서울,2014-01-28 12,3.4,,290.0,3.4,1024.7,
108,서울,2014-01-28 13,4.4,,250.0,4.8,1024.5,
108,서울,2014-01-28 14,3.7,,290.0,4.1,1024.7,
108,서울,2014-01-28 15,3.3,,290.0,3.9,1024.8,
108,서울,2014-01-28 16,3.2,,290.0,4.8,1025.2,
108,서울,2014-01-28 17,2.7,,320.0,2.8,1025.5,
108,서울,2014-01-28 18,1.2,,250.0,2.9,1026.3,
108,서울,2014-01-28 19,0.1,,270.0,3.0,1026.7,
108,서울,2014-01-28 20,-0.4,,290.0,2.7,1027.2,
108,서울,2014-01-28 21,-1.0,,270.0,1.9,1027.5,
108,서울,2014-01-28 22,-1.7,,290.0,1.4,1027.4,
108,서울,2014-01-28 23,-2.3,,290.0,1.2,1027.5,
108,서울,2014-01-29 00,-3.0,,270.0,2.3,1027.9,
108,서울,2014-01-29 01,-3.5,,270.0,1.3,1027.5,
108,서울,2014-01-29 02,-3.9,,270.0,0.5,1027.5,
108,서울,2014-01-29 03,-4.4,,50.0,3.3,1027.0,
108,서울,2014-01-29 04,-4.6,,20.0,2.1,1026.6,
108,서울,2014-01-29 05,-4.7,,50.0,1.9,1026.6,
108,서울,2014-01-29 06,-5.0,,50.0,2.7,1026.1,
108,서울,2014-01-29 07,-4.9,,50.0,3.3,1025.6,
108,서울,2014-01-29 08,-5.3,,50.0,2.0,1026.0,
108,서울,2014-01-29 09,-3.5,,70.0,1.8,1026.3,
108,서울,2014-01-29 10,-0.6,,90.0,2.1,1025.8,
108,서울,2014-01-29 11,1.7,,70.0,2.5,1024.9,
108,서울,2014-01-29 12,3.6,,70.0,2.8,1023.4,
108,서울,2014-01-29 13,4.9,,50.0,3.3,1022.1,
108,서울,2014-01-29 14,6.8,,70.0,2.1,1020.7,
108,서울,2014-01-29 15,7.8,,50.0,2.1,1019.3,
108,서울,2014-01-29 16,8.1,,90.0,1.2,1018.7,
108,서울,2014-01-29 17,7.4,,50.0,2.0,1018.5,
108,서울,2014-01-29 18,6.5,,290.0,0.9,1018.6,
108,서울,2014-01-29 19,6.4,,200.0,2.5,1018.2,
108,서울,2014-01-29 20,6.2,,200.0,3.6,1017.9,
108,서울,2014-01-29 21,6.4,,230.0,4.2,1017.8,
108,서울,2014-01-29 22,6.1,,230.0,2.1,1017.5,
108,서울,2014-01-29 23,6.0,,200.0,1.6,1017.1,
108,서울,2014-01-30 00,6.0,,200.0,1.1,1016.8,
108,서울,2014-01-30 01,6.2,,180.0,1.6,1016.4,
108,서울,2014-01-30 02,6.4,,250.0,2.6,1015.8,
108,서울,2014-01-30 03,6.4,,270.0,3.0,1015.2,
108,서울,2014-01-30 04,6.4,,230.0,2.5,1014.4,
108,서울,2014-01-30 05,6.3,,180.0,0.9,1013.3,
108,서울,2014-01-30 06,6.5,0.0,270.0,2.7,1013.3,
108,서울,2014-01-30 07,6.1,,230.0,1.9,1013.3,
108,서울,2014-01-30 08,5.5,,270.0,2.1,1013.7,
108,서울,2014-01-30 09,5.2,1.0,230.0,2.0,1013.7,
108,서울,2014-01-30 10,5.2,,270.0,3.0,1014.0,
108,서울,2014-01-30 11,5.1,,230.0,2.7,1014.0,
108,서울,2014-01-30 12,5.1,2.5,270.0,2.9,1013.7,
108,서울,2014-01-30 13,5.2,,270.0,2.7,1012.8,
108,서울,2014-01-30 14,5.3,,270.0,4.6,1013.3,
108,서울,2014-01-30 15,5.1,0.0,290.0,3.6,1013.7,
108,서울,2014-01-30 16,4.9,,320.0,4.0,1014.7,
108,서울,2014-01-30 17,4.7,,270.0,4.8,1015.3,
108,서울,2014-01-30 18,4.0,,270.0,4.7,1016.3,
108,서울,2014-01-30 19,2.7,,270.0,5.0,1018.0,
108,서울,2014-01-30 20,1.5,,270.0,2.9,1019.0,
108,서울,2014-01-30 21,0.8,,270.0,4.5,1019.9,
108,서울,2014-01-30 22,0.3,,270.0,4.1,1021.1,
108,서울,2014-01-30 23,-0.3,,270.0,4.5,1021.8,
108,서울,2014-01-31 00,-1.0,,290.0,2.5,1022.7,
108,서울,2014-01-31 01,-1.9,,270.0,3.1,1022.9,
108,서울,2014-01-31 02,-2.3,,340.0,2.0,1023.7,
108,서울,2014-01-31 03,-2.8,,360.0,2.7,1024.3,
108,서울,2014-01-31 04,-3.7,,50.0,2.2,1023.6,
108,서울,2014-01-31 05,-4.0,,20.0,1.6,1024.2,
108,서울,2014-01-31 06,-4.0,,20.0,1.2,1024.5,
108,서울,2014-01-31 07,-4.3,,20.0,1.4,1024.9,
108,서울,2014-01-31 08,-4.1,,20.0,2.0,1025.8,
108,서울,2014-01-31 09,-3.4,,20.0,1.7,1025.9,
108,서울,2014-01-31 10,-0.5,,70.0,2.3,1025.9,
108,서울,2014-01-31 11,1.4,,70.0,2.4,1025.6,
108,서울,2014-01-31 12,3.0,,90.0,3.3,1025.0,
108,서울,2014-01-31 13,4.5,,110.0,2.0,1024.5,
108,서울,2014-01-31 14,6.2,,140.0,2.0,1023.8,
108,서울,2014-01-31 15,6.4,,50.0,1.3,1023.5,
108,서울,2014-01-31 16,7.0,,70.0,2.2,1023.4,
108,서울,2014-01-31 17,6.4,,70.0,1.8,1023.3,
108,서울,2014-01-31 18,4.9,,20.0,2.0,1023.2,
108,서울,2014-01-31 19,3.5,,50.0,2.4,1023.2,
108,서울,2014-01-31 20,2.9,,70.0,2.6,1023.2,
108,서울,2014-01-31 21,2.8,,70.0,3.3,1022.9,
108,서울,2014-01-31 22,2.4,,70.0,2.9,1022.5,
108,서울,2014-01-31 23,3.2,,90.0,3.4,1021.6,
108,서울,2014-02-01 00,3.7,,70.0,2.8,1021.5,
108,서울,2014-02-01 01,3.9,,70.0,2.4,1021.0,
108,서울,2014-02-01 02,4.1,,90.0,2.1,1020.7,
108,서울,2014-02-01 03,4.2,,70.0,2.6,1020.6,
108,서울,2014-02-01 04,4.3,,70.0,2.2,1019.9,
108,서울,2014-02-01 05,4.5,,70.0,2.5,1019.1,
108,서울,2014-02-01 06,4.6,,70.0,2.2,1019.1,
108,서울,2014-02-01 07,4.7,,90.0,3.0,1018.9,
108,서울,2014-02-01 08,4.8,,70.0,2.7,1019.0,
108,서울,2014-02-01 09,5.2,,70.0,4.1,1018.8,
108,서울,2014-02-01 10,5.1,,70.0,2.7,1018.6,
108,서울,2014-02-01 11,5.2,,70.0,2.7,1018.3,
108,서울,2014-02-01 12,4.7,0.0,70.0,4.0,1017.4,
108,서울,2014-02-01 13,4.3,,70.0,3.8,1015.9,
108,서울,2014-02-01 14,4.3,,70.0,3.8,1014.9,
108,서울,2014-02-01 15,4.5,1.0,70.0,3.1,1014.8,
108,서울,2014-02-01 16,4.4,,90.0,3.5,1014.5,
108,서울,2014-02-01 17,4.4,,70.0,2.8,1013.6,
108,서울,2014-02-01 18,4.6,8.0,70.0,4.3,1013.3,
108,서울,2014-02-01 19,4.8,,70.0,4.0,1012.9,
108,서울,2014-02-01 20,5.0,,70.0,4.9,1012.3,
108,서울,2014-02-01 21,5.2,2.0,70.0,5.2,1011.3,
108,서울,2014-02-01 22,5.4,,70.0,4.1,1010.8,
108,서울,2014-02-01 23,5.9,,70.0,3.6,1010.4,
108,서울,2014-02-02 00,6.0,,90.0,3.3,1009.7,
108,서울,2014-02-02 01,6.1,,70.0,2.3,1009.9,
108,서울,2014-02-02 02,5.4,,90.0,1.7,1009.8,
108,서울,2014-02-02 03,5.0,0.5,70.0,2.4,1009.5,
108,서울,2014-02-02 04,4.9,,70.0,2.1,1009.3,
108,서울,2014-02-02 05,4.9,,90.0,1.6,1009.3,
108,서울,2014-02-02 06,5.0,0.0,0.0,0.1,1009.4,
108,서울,2014-02-02 07,4.9,,250.0,0.5,1009.9,
108,서울,2014-02-02 08,4.6,,290.0,1.6,1010.3,
108,서울,2014-02-02 09,4.8,0.0,0.0,0.4,1010.6,
108,서울,2014-02-02 10,5.3,,230.0,1.2,1011.1,
108,서울,2014-02-02 11,5.4,,270.0,2.7,1012.1,
108,서울,2014-02-02 12,5.4,0.0,270.0,1.9,1011.5,
108,서울,2014-02-02 13,5.7,,270.0,2.3,1010.8,
108,서울,2014-02-02 14,6.0,,270.0,2.1,1009.8,
108,서울,2014-02-02 15,6.5,,270.0,1.9,1009.8,
108,서울,2014-02-02 16,6.1,,270.0,2.5,1009.8,
108,서울,2014-02-02 17,6.0,,270.0,2.2,1009.7,
108,서울,2014-02-02 18,5.6,,320.0,2.9,1010.2,
108,서울,2014-02-02 19,5.0,,360.0,1.9,1011.2,
108,서울,2014-02-02 20,4.6,,340.0,3.2,1010.9,
108,서울,2014-02-02 21,4.2,0.0,270.0,1.2,1011.0,
108,서울,2014-02-02 22,3.8,,290.0,3.0,1011.6,
108,서울,2014-02-02 23,3.2,,290.0,2.4,1012.0,
108,서울,2014-02-03 00,2.8,,320.0,2.3,1012.6,
108,서울,2014-02-03 01,2.2,,320.0,2.8,1013.0,
108,서울,2014-02-03 02,1.3,,320.0,3.9,1013.0,
108,서울,2014-02-03 03,0.3,,340.0,2.0,1013.2,
108,서울,2014-02-03 04,-0.7,,320.0,3.2,1013.2,
108,서울,2014-02-03 05,-1.2,,320.0,5.4,1013.4,
108,서울,2014-02-03 06,-1.8,,320.0,3.6,1014.3,
108,서울,2014-02-03 07,-2.4,,320.0,3.2,1015.4,
108,서울,2014-02-03 08,-2.8,,320.0,4.2,1016.9,
108,서울,2014-02-03 09,-3.0,,320.0,4.9,1017.2,
108,서울,2014-02-03 10,-2.7,,320.0,4.4,1017.7,
108,서울,2014-02-03 11,-2.4,,320.0,4.9,1017.9,
108,서울,2014-02-03 12,-2.3,,290.0,5.7,1017.6,
108,서울,2014-02-03 13,-2.9,,320.0,4.4,1017.5,
108,서울,2014-02-03 14,-2.4,,290.0,6.5,1017.6,
108,서울,2014-02-03 15,-1.9,,290.0,5.9,1018.0,
108,서울,2014-02-03 16,-2.2,,320.0,4.3,1018.5,
108,서울,2014-02-03 17,-2.9,,270.0,6.0,1018.9,
108,서울,2014-02-03 18,-4.5,,270.0,5.5,1019.2,
108,서울,2014-02-03 19,-5.4,,270.0,4.5,1020.2,
108,서울,2014-02-03 20,-6.3,,320.0,5.0,1020.7,
108,서울,2014-02-03 21,-7.0,,320.0,4.5,1021.1,
